I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-78, 9, 87, 34, -82, 48, 14, 19, 63, 97, 29, -19, 
-68, 9, 78, 29, -73, 43, 14, 14, 68, 107, 34, -19, 
-68, 9, 78, 29, -73, 43, 14, 9, 68, 117, 43, -19, 
-73, 9, 82, 31, -78, 46, 9, 4, 73, 126, 53, -24, 
-68, 24, 92, 21, -80, 58, 4, 0, 58, 112, 39, -29, 
-68, 34, 102, 17, -85, 68, 4, -4, 53, 102, 39, -29, 
-68, 39, 107, 14, -87, 73, 9, -9, 48, 92, 34, -29, 
-58, 53, 112, 2, -85, 82, 14, -14, 48, 78, 29, -29, 
-63, 53, 117, 4, -90, 85, 14, -24, 39, 78, 24, -34, 
-68, 58, 126, 4, -97, 92, 14, -19, 43, 92, 19, -39, 
-73, 68, 141, 2, -107, 104, 14, -19, 43, 92, 19, -43, 
-58, 73, 131, -7, -95, 102, 14, -19, 43, 87, 14, -48, 
-63, 63, 126, 0, -95, 95, 19, -14, 58, 92, 19, -43, 
-68, 53, 122, 7, -95, 87, 19, -9, 63, 97, 24, -39, 
-73, 43, 117, 14, -95, 80, 19, -4, 68, 97, 24, -24, 
-73, 34, 107, 19, -90, 70, 19, 0, 73, 102, 29, -19, 
-63, 48, 112, 7, -87, 80, 19, 0, 82, 122, 48, -4, 
-63, 58, 122, 2, -92, 90, 14, -4, 87, 136, 63, 4, 
-68, 73, 141, -2, -104, 107, 14, -9, 92, 146, 78, 14, 
-68, 82, 151, -7, -109, 117, 14, -14, 97, 156, 82, 19, 
-78, 78, 156, 0, -117, 117, 14, -14, 92, 141, 68, 0, 
-87, 68, 156, 9, -122, 112, 14, -14, 82, 131, 68, -19, 
-92, 58, 151, 17, -122, 104, 19, -9, 82, 126, 58, -39, 
-97, 48, 146, 24, -122, 97, 24, -9, 78, 122, 48, -58, 
-92, 43, 136, 24, -114, 90, 14, -19, 68, 97, 29, -58, 
-92, 58, 151, 17, -122, 104, 14, -19, 68, 92, 19, -58, 
-92, 53, 146, 19, -119, 100, 14, -19, 78, 92, 9, -58, 
-87, 39, 126, 24, -107, 82, 9, -19, 82, 97, 4, -63, 
-78, 43, 122, 17, -100, 82, 19, -29, 82, 102, 14, -48, 
-82, 58, 141, 12, -112, 100, 24, -29, 73, 97, 14, -43, 
-87, 53, 141, 17, -114, 97, 34, -24, 87, 112, 19, -29, 
-87, 48, 136, 19, -112, 92, 48, -19, 102, 131, 29, -19, 
-97, 39, 136, 29, -117, 87, 34, -19, 97, 131, 39, -29, 
-97, 63, 161, 17, -129, 112, 29, -19, 87, 131, 43, -29, 
-92, 73, 165, 9, -129, 119, 24, -19, 82, 136, 48, -24, 
-92, 73, 165, 9, -129, 119, 24, -14, 87, 136, 48, -19, 
-87, 68, 156, 9, -122, 112, 34, -9, 102, 136, 43, -24, 
-82, 63, 146, 9, -114, 104, 34, -4, 107, 146, 48, -19, 
-82, 63, 146, 9, -114, 104, 24, -4, 112, 151, 53, -9, 
-78, 68, 146, 4, -112, 107, 24, -4, 117, 151, 53, 0, 
-92, 73, 165, 9, -129, 119, 19, -4, 107, 141, 48, -9, 
-97, 68, 165, 14, -131, 117, 19, -9, 97, 136, 39, -9, 
-102, 58, 161, 21, -131, 109, 14, -14, 87, 131, 34, -14, 
-107, 43, 151, 31, -129, 97, 4, -9, 78, 126, 29, -9, 
-97, 43, 141, 26, -119, 92, 4, -34, 87, 126, 24, -19, 
-97, 43, 141, 26, -119, 92, 4, -24, 92, 131, 24, -19, 
-92, 43, 136, 24, -114, 90, 9, -19, 92, 136, 34, -19, 
-87, 39, 126, 24, -107, 82, 9, -14, 87, 136, 34, -24, 
-97, 24, 122, 36, -109, 73, 19, 0, 82, 126, 24, -19, 
-92, 14, 107, 39, -100, 61, 24, 0, 82, 122, 14, -19, 
-97, 14, 112, 41, -104, 63, 34, 4, 68, 112, 9, -24, 
-102, 9, 112, 46, -107, 61, 39, 4, 68, 102, 0, -29, 
-87, 14, 102, 36, -95, 58, 29, 0, 73, 107, 4, -29, 
-78, 29, 107, 24, -92, 68, 19, -9, 78, 112, 9, -29, 
-73, 48, 122, 12, -97, 85, 9, -19, 78, 112, 14, -24, 
-78, 63, 141, 7, -109, 102, 0, -29, 68, 112, 9, -19, 
-78, 53, 131, 12, -104, 92, 0, -34, 68, 107, 9, -14, 
-78, 48, 126, 14, -102, 87, 4, -34, 68, 107, 14, -14, 
-73, 43, 117, 14, -95, 80, 4, -29, 68, 107, 14, -29, 
-63, 43, 107, 9, -85, 75, 4, -29, 58, 102, 14, -34, 
-68, 43, 112, 12, -90, 78, 9, -39, 58, 97, 14, -9, 
-68, 43, 112, 12, -90, 78, 14, -34, 58, 78, 9, -4, 
-73, 43, 117, 14, -95, 80, 19, -34, 58, 78, 9, -4, 
-78, 48, 126, 14, -102, 87, 24, -48, 48, 82, 4, -9, 
-73, 43, 117, 14, -95, 80, 14, -53, 53, 63, -4, -14, 
-73, 34, 107, 19, -90, 70, 24, -53, 53, 63, -9, -14, 
-73, 24, 97, 24, -85, 61, 29, -48, 58, 63, -14, -19, 
-78, 9, 87, 34, -82, 48, 39, -39, 63, 63, -19, -9, 
-68, 9, 78, 29, -73, 43, 39, -34, 78, 73, -14, 0, 
-78, 29, 107, 24, -92, 68, 29, -34, 78, 68, -14, 0, 
-68, 39, 107, 14, -87, 73, 24, -39, 68, 68, -14, -9, 
-53, 43, 97, 4, -75, 70, 19, -39, 58, 68, -14, -14, 
-53, 53, 107, 0, -80, 80, 19, -43, 48, 73, 0, 0, 
-63, 53, 117, 4, -90, 85, 9, -43, 58, 73, -4, 0, 
-73, 48, 122, 12, -97, 85, 0, -43, 68, 73, -9, 0, 
-82, 43, 126, 19, -104, 85, -9, -43, 78, 73, -14, 0, 
-63, 58, 122, 2, -92, 90, 9, -58, 97, 112, 53, 34, 
-68, 29, 97, 19, -82, 63, 0, -68, 78, 58, 9, 19, 
-78, 14, 92, 31, -85, 53, 4, -68, 73, 53, 0, 9, 
-78, 9, 87, 34, -82, 48, 9, -68, 68, 48, -9, 0, 
-78, 4, 82, 36, -80, 43, 14, -68, 63, 43, -19, -9, 
-78, 0, 78, 39, -78, 39, 19, -68, 58, 39, -29, -19, 
-78, 19, 97, 29, -87, 58, 14, -53, 68, 53, -9, -9, 
-82, 24, 107, 29, -95, 65, 14, -43, 68, 63, 0, 0, 
-87, 24, 112, 31, -100, 68, 14, -34, 68, 68, 9, 9, 
-87, 34, 122, 26, -104, 78, 14, -24, 68, 78, 29, 14, 
-78, 39, 117, 19, -97, 78, 9, -9, 63, 63, 14, 14, 
-78, 48, 126, 14, -102, 87, 9, -4, 58, 58, 4, 19, 
-78, 53, 131, 12, -104, 92, 9, 0, 63, 58, 0, 19, 
-78, 48, 126, 14, -102, 87, 9, 4, 73, 53, -4, 24, 
-63, 39, 102, 12, -82, 70, 9, 4, 68, 53, -4, 9, 
-58, 53, 112, 2, -85, 82, 4, 4, 73, 58, -9, 9, 
-48, 63, 112, -7, -80, 87, 4, 4, 78, 53, -9, 14, 
-43, 58, 102, -7, -73, 80, 0, 4, 73, 48, -9, 9, 
-43, 68, 112, -12, -78, 90, 0, 9, 87, 73, 4, 24, 
-43, 68, 112, -12, -78, 90, 0, 9, 92, 82, 24, 34, 
-43, 78, 122, -17, -82, 100, 0, 4, 97, 92, 39, 43, 
-43, 97, 141, -26, -92, 119, -9, 0, 97, 102, 53, 48, 
-24, 82, 107, -29, -65, 95, -9, 0, 87, 82, 39, 34, 
-19, 73, 92, -26, -56, 82, -4, 4, 82, 63, 24, 29, 
-14, 63, 78, -24, -46, 70, 0, 4, 68, 53, 9, 24, 
-9, 58, 68, -24, -39, 63, -4, 4, 58, 34, -4, 19, 
-19, 48, 68, -14, -43, 58, 0, 4, 68, 43, 4, 24, 
-14, 43, 58, -14, -36, 51, 0, 9, 68, 43, 0, 24, 
0, 34, 34, -17, -17, 34, 9, 19, 68, 39, -4, 19, 
4, 14, 9, -9, -2, 12, 14, 24, 53, 34, -14, 19, 
19, 48, 29, -34, -4, 39, -4, 19, 63, 48, 4, 39, 
24, 78, 53, -51, -14, 65, -14, 9, 82, 63, 24, 48, 
34, 102, 68, -68, -17, 85, -24, 4, 97, 82, 43, 63, 
39, 126, 87, -82, -24, 107, -34, 4, 107, 87, 53, 78, 
24, 107, 82, -65, -29, 95, -43, 9, 78, 68, 34, 58, 
14, 87, 73, -51, -29, 80, -39, 14, 73, 58, 19, 48, 
24, 78, 53, -51, -14, 65, -34, 14, 63, 43, 4, 39, 
24, 73, 48, -48, -12, 61, -34, 9, 58, 34, -9, 24, 
19, 53, 34, -36, -7, 43, -43, 9, 53, 14, -29, 14, 
24, 43, 19, -34, 2, 31, -43, 9, 48, 9, -39, 4, 
24, 34, 9, -29, 7, 21, -43, 14, 39, 4, -43, 0, 
19, 34, 14, -26, 2, 24, -43, 14, 29, -4, -53, -9, 
43, 43, 0, -43, 21, 21, -53, 0, 29, 0, -48, 0, 
39, 34, -4, -36, 21, 14, -53, -4, 29, 0, -39, 4, 
39, 19, -19, -29, 29, 0, -58, -9, 29, 4, -29, 9, 
34, 14, -19, -24, 26, -2, -63, -14, 29, 9, -24, 4, 
14, 34, 19, -24, -2, 26, -63, -9, 29, 9, -9, 19, 
4, 34, 29, -19, -12, 31, -63, -9, 29, 14, -4, 24, 
-19, 39, 58, -9, -39, 48, -43, -9, 29, 19, 0, 24, 
-19, 48, 68, -14, -43, 58, -39, 0, 34, 24, 4, 29, 
-29, 24, 53, 2, -41, 39, -24, 14, 24, 14, -4, 19, 
-34, 4, 39, 14, -36, 21, -4, 19, 24, 4, -14, 9, 
-43, -14, 29, 29, -36, 7, 4, 24, 24, -4, -29, 0, 
-48, -34, 14, 41, -31, -9, 14, 29, 24, -14, -43, -9, 
-58, -24, 34, 41, -46, 4, 4, 14, 34, -14, -43, -9, 
-63, -14, 48, 39, -56, 17, 4, 9, 29, -14, -48, -19, 
-63, -4, 58, 34, -61, 26, 9, 4, 24, -19, -48, -19, 
-63, 4, 68, 29, -65, 36, 9, 0, 24, -19, -43, -19, 
-73, -4, 68, 39, -70, 31, 24, 4, 39, 0, -34, 0, 
-82, -9, 73, 46, -78, 31, 24, 9, 48, 9, -24, 4, 
-82, -9, 73, 46, -78, 31, 24, 14, 58, 19, -19, 9, 
-82, -14, 68, 48, -75, 26, 24, 19, 68, 29, -9, 14, 
-58, -4, 53, 31, -56, 24, 9, 14, 48, 9, -14, 9, 
-53, 0, 53, 26, -53, 26, 9, 9, 39, 0, -19, 4, 
-48, 4, 53, 21, -51, 29, 9, 0, 34, -9, -24, 0, 
-53, 4, 58, 24, -56, 31, 9, -4, 29, -19, -29, -9, 
-63, 9, 73, 26, -68, 41, 9, 4, 39, -9, -24, -9, 
-53, 14, 68, 19, -61, 41, 9, 4, 43, 0, -24, -4, 
-53, 24, 78, 14, -65, 51, 9, 4, 48, 9, -24, -4, 
-53, 29, 82, 12, -68, 56, 9, 4, 53, 14, -24, -4, 
-78, -29, 48, 53, -63, 9, 24, 24, 58, 24, -9, 24, 
-78, -29, 48, 53, -63, 9, 34, 29, 73, 24, -9, 24, 
-78, -4, 73, 41, -75, 34, 29, 24, 78, 24, -4, 4, 
-78, -24, 53, 51, -65, 14, 34, 34, 68, 14, -14, -4, 
-78, -39, 39, 58, -58, 0, 48, 58, 78, 9, -14, -14, 
-78, -9, 68, 43, -73, 29, 48, 82, 97, 9, -24, -9, 
-63, 9, 73, 26, -68, 41, 48, 92, 107, 24, -24, 4, 
-43, -9, 34, 26, -39, 12, 58, 102, 107, 24, -24, 4, 
-19, 4, 24, 7, -21, 14, 48, 117, 102, 34, -14, 19, 
29, 48, 19, -39, 4, 34, 4, 112, 117, 63, 24, 39, 
68, 82, 14, -75, 26, 48, -39, 131, 131, 102, 68, 73, 
112, 73, -39, -92, 75, 17, -82, 180, 131, 102, 78, 97, 
175, 43, -131, -109, 153, -43, -122, 224, 78, 53, 63, 97, 
244, 34, -209, -139, 226, -87, -170, 273, 29, 19, 34, 102, 
312, 48, -263, -180, 287, -107, -214, 307, 19, 24, 39, 122, 
390, 68, -322, -229, 356, -126, -287, 292, 0, 43, 58, 146, 
458, 102, -356, -280, 407, -126, -380, 253, -29, 58, 78, 175, 
522, 146, -375, -334, 448, -114, -468, 190, -92, 53, 97, 209, 
570, 165, -405, -368, 488, -119, -566, 122, -195, 14, 107, 253, 
619, 151, -468, -385, 544, -158, -649, 19, -346, -53, 92, 283, 
634, 126, -507, -380, 570, -190, -707, -97, -512, -151, 53, 283, 
639, 68, -570, -353, 605, -251, -766, -248, -688, -273, 4, 263, 
683, 34, -649, -358, 666, -307, -844, -409, -873, -385, -53, 244, 
746, 39, -707, -392, 727, -334, -951, -536, -1039, -497, -92, 244, 
814, 48, -766, -431, 790, -358, -1068, -649, -1156, -575, -112, 273, 
868, 19, -849, -444, 858, -414, -1141, -751, -1249, -624, -126, 312, 
941, -9, -951, -466, 946, -480, -1220, -868, -1337, -692, -146, 317, 
1000, -19, -1019, -490, 1010, -519, -1307, -990, -1420, -751, -190, 312, 
1029, -48, -1078, -490, 1054, -563, -1371, -1098, -1473, -805, -214, 312, 
1049, -102, -1151, -473, 1100, -627, -1381, -1166, -1507, -849, -248, 302, 
1068, -156, -1224, -456, 1146, -690, -1371, -1185, -1561, -907, -287, 268, 
1088, -248, -1337, -419, 1212, -793, -1351, -1185, -1600, -951, -336, 234, 
1102, -366, -1468, -368, 1285, -917, -1312, -1185, -1629, -1005, -385, 195, 
1127, -439, -1566, -344, 1346, -1002, -1268, -1220, -1649, -1044, -419, 146, 
1122, -468, -1590, -326, 1356, -1029, -1229, -1254, -1668, -1088, -463, 92, 
1063, -527, -1590, -268, 1327, -1058, -1156, -1254, -1673, -1122, -541, 24, 
976, -619, -1595, -178, 1285, -1107, -1058, -1239, -1644, -1156, -605, -63, 
927, -717, -1644, -104, 1285, -1180, -980, -1185, -1595, -1166, -644, -122, 
927, -805, -1732, -61, 1329, -1268, -902, -1112, -1546, -1161, -673, -175, 
917, -878, -1795, -19, 1356, -1337, -844, -1054, -1512, -1161, -722, -229, 
893, -888, -1781, -2, 1337, -1334, -814, -1054, -1473, -1161, -746, -278, 
849, -868, -1717, 9, 1283, -1293, -771, -1063, -1454, -1161, -751, -307, 
814, -917, -1732, 51, 1273, -1324, -702, -1044, -1429, -1161, -785, -370, 
785, -976, -1761, 95, 1273, -1368, -634, -990, -1405, -1176, -839, -444, 
751, -1015, -1766, 131, 1259, -1390, -580, -941, -1371, -1195, -883, -507, 
707, -1044, -1751, 168, 1229, -1398, -531, -878, -1337, -1176, -922, -561, 
683, -1044, -1727, 180, 1205, -1385, -483, -819, -1278, -1151, -941, -595, 
673, -1010, -1683, 168, 1178, -1346, -453, -780, -1210, -1098, -912, -595, 
644, -976, -1620, 165, 1132, -1298, -439, -741, -1127, -1029, -858, -561, 
619, -907, -1527, 143, 1073, -1217, -409, -692, -1039, -951, -790, -512, 
605, -819, -1424, 107, 1015, -1122, -390, -658, -961, -888, -722, -458, 
605, -741, -1346, 68, 976, -1044, -390, -634, -897, -839, -663, -405, 
590, -663, -1254, 36, 922, -958, -395, -605, -834, -771, -614, -375, 
580, -570, -1151, -4, 866, -861, -390, -556, -756, -692, -556, -331, 
600, -473, -1073, -63, 836, -773, -395, -497, -678, -614, -483, -283, 
614, -370, -985, -122, 800, -678, -390, -424, -590, -541, -434, -248, 
585, -307, -893, -139, 739, -600, -366, -346, -507, -483, -405, -229, 
561, -297, -858, -131, 710, -578, -336, -287, -434, -429, -390, -224, 
507, -292, -800, -107, 653, -546, -307, -244, -400, -395, -366, -229, 
444, -244, -688, -100, 566, -466, -273, -214, -351, -366, -336, -204, 
405, -214, -619, -95, 512, -417, -229, -170, -287, -312, -278, -161, 
356, -219, -575, -68, 466, -397, -190, -151, -234, -258, -229, -131, 
287, -165, -453, -61, 370, -309, -156, -136, -180, -214, -195, -117, 
195, -87, -283, -53, 239, -185, -117, -136, -136, -175, -151, -97, 
136, -73, -209, -31, 173, -141, -82, -117, -107, -146, -131, -92, 
87, -73, -161, -7, 124, -117, -48, -82, -73, -122, -122, -78, 
19, -29, -48, 4, 34, -39, -9, -63, -24, -92, -107, -68, 
-34, 0, 34, 17, -34, 17, 29, -39, 29, -48, -68, -53, 
-73, 19, 92, 26, -82, 56, 68, -19, 97, 9, -34, -29, 
-112, 48, 161, 31, -136, 104, 82, -14, 136, 48, 4, -19, 
-122, 68, 190, 26, -156, 129, 92, -29, 151, 68, 19, -14, 
-136, 82, 219, 26, -178, 151, 97, -9, 156, 82, 29, 0, 
-146, 82, 229, 31, -187, 156, 102, -4, 161, 87, 34, 4, 
-165, 78, 244, 43, -204, 161, 102, 0, 161, 92, 39, 9, 
-175, 78, 253, 48, -214, 165, 102, 4, 165, 92, 43, 9, 
-175, 63, 239, 56, -207, 151, 107, 4, 161, 82, 34, -9, 
-180, 58, 239, 61, -209, 148, 112, 9, 151, 78, 24, -14, 
-185, 53, 239, 65, -212, 146, 122, 4, 141, 73, 9, -14, 
-185, 48, 234, 68, -209, 141, 126, 9, 131, 63, 0, -19, 
-175, 48, 224, 63, -200, 136, 122, 9, 136, 78, 9, -19, 
-185, 53, 239, 65, -212, 146, 126, 9, 151, 87, 19, -9, 
-195, 53, 248, 70, -222, 151, 131, 9, 161, 97, 24, -4, 
-180, 68, 248, 56, -214, 158, 131, 14, 170, 107, 24, -4, 
-180, 82, 263, 48, -222, 173, 122, 4, 175, 117, 39, 14, 
-195, 82, 278, 56, -236, 180, 122, 9, 175, 122, 48, 19, 
-200, 87, 287, 56, -244, 187, 117, 9, 175, 126, 53, 9, 
-204, 92, 297, 56, -251, 195, 112, 4, 170, 131, 53, 14, 
-204, 78, 283, 63, -244, 180, 117, 4, 170, 122, 39, 4, 
-204, 78, 283, 63, -244, 180, 126, 4, 175, 117, 39, 4, 
-204, 73, 278, 65, -241, 175, 131, 4, 175, 122, 43, 4, 
-204, 78, 283, 63, -244, 180, 141, 4, 175, 117, 43, 4, 
-214, 68, 283, 73, -248, 175, 141, 4, 195, 122, 39, 0, 
-224, 58, 283, 82, -253, 170, 141, 14, 200, 122, 39, 9, 
-234, 58, 292, 87, -263, 175, 146, 14, 204, 122, 43, 9, 
-234, 68, 302, 82, -268, 185, 151, 14, 204, 122, 43, 9, 
-224, 78, 302, 73, -263, 190, 141, 4, 209, 122, 43, 0, 
-219, 82, 302, 68, -261, 192, 141, 4, 209, 126, 48, -4, 
-224, 92, 317, 65, -270, 204, 141, 9, 204, 126, 48, -4, 
-224, 92, 317, 65, -270, 204, 141, 9, 200, 126, 48, -4, 
-234, 73, 307, 80, -270, 190, 146, 9, 209, 126, 53, 4, 
-239, 73, 312, 82, -275, 192, 156, 19, 219, 136, 58, 4, 
-244, 78, 322, 82, -283, 200, 156, 19, 234, 141, 73, 4, 
-248, 87, 336, 80, -292, 212, 156, 24, 234, 146, 78, 0, 
-239, 102, 341, 68, -290, 222, 165, 14, 239, 146, 68, 0, 
-239, 102, 341, 68, -290, 222, 165, 14, 239, 146, 68, 4, 
-239, 102, 341, 68, -290, 222, 165, 19, 239, 151, 78, 9, 
-248, 102, 351, 73, -300, 226, 175, 19, 239, 151, 78, 9, 
-263, 102, 366, 80, -314, 234, 170, 19, 234, 156, 73, 4, 
-263, 107, 370, 78, -317, 239, 170, 24, 248, 161, 73, 4, 
-283, 112, 395, 85, -339, 253, 175, 24, 248, 161, 73, 9, 
-292, 122, 414, 85, -353, 268, 180, 24, 253, 165, 78, 9, 
-283, 122, 405, 80, -344, 263, 180, 29, 258, 170, 87, 19, 
-283, 122, 405, 80, -344, 263, 180, 34, 268, 175, 87, 19, 
-297, 122, 419, 87, -358, 270, 195, 43, 283, 180, 102, 19, 
-292, 126, 419, 82, -356, 273, 209, 48, 297, 185, 102, 19, 
-287, 131, 419, 78, -353, 275, 209, 53, 302, 195, 92, 19, 
-302, 131, 434, 85, -368, 283, 219, 53, 312, 204, 92, 19, 
-307, 126, 434, 90, -370, 280, 224, 58, 322, 209, 97, 14, 
-312, 126, 439, 92, -375, 283, 229, 63, 326, 214, 102, 9, 
-317, 131, 448, 92, -383, 290, 229, 58, 322, 224, 97, 9, 
-322, 136, 458, 92, -390, 297, 234, 78, 341, 229, 97, 14, 
-336, 146, 483, 95, -409, 314, 244, 82, 346, 229, 97, 14, 
-356, 156, 512, 100, -434, 334, 248, 82, 370, 234, 97, 14, 
-366, 165, 531, 100, -448, 348, 268, 102, 380, 234, 107, 14, 
-370, 165, 536, 102, -453, 351, 273, 107, 390, 239, 117, 9, 
-385, 170, 556, 107, -470, 363, 278, 117, 390, 239, 117, 14, 
-395, 175, 570, 109, -483, 373, 297, 131, 405, 253, 117, 24, 
-400, 165, 566, 117, -483, 366, 297, 136, 414, 273, 126, 24, 
-409, 165, 575, 122, -492, 370, 297, 141, 429, 287, 131, 24, 
-419, 175, 595, 122, -507, 385, 317, 141, 444, 297, 131, 24, 
-429, 200, 629, 114, -529, 414, 317, 151, 448, 307, 136, 24, 
-453, 204, 658, 124, -556, 431, 322, 161, 473, 312, 136, 19, 
-463, 195, 658, 134, -561, 427, 341, 170, 497, 312, 136, 24, 
-483, 180, 663, 151, -573, 422, 351, 190, 507, 322, 131, 19, 
-502, 170, 673, 165, -588, 422, 366, 204, 527, 312, 131, 14, 
-502, 165, 668, 168, -585, 417, 375, 209, 531, 317, 136, 9, 
-507, 170, 678, 168, -592, 424, 390, 234, 546, 331, 141, 14, 
-507, 180, 688, 163, -597, 434, 405, 268, 566, 351, 165, 14, 
-512, 190, 702, 161, -607, 446, 409, 287, 570, 361, 165, 9, 
-502, 200, 702, 151, -602, 451, 405, 292, 595, 370, 180, 9, 
-492, 224, 717, 134, -605, 470, 405, 302, 610, 380, 185, 24, 
-488, 229, 717, 129, -602, 473, 405, 322, 624, 400, 200, 29, 
-478, 244, 722, 117, -600, 483, 405, 326, 629, 409, 204, 39, 
-483, 239, 722, 122, -602, 480, 409, 336, 639, 409, 200, 34, 
-483, 253, 736, 114, -610, 495, 409, 346, 644, 419, 204, 39, 
-497, 263, 761, 117, -629, 512, 405, 366, 649, 419, 204, 34, 
-497, 263, 761, 117, -629, 512, 405, 370, 649, 419, 204, 34, 
-507, 244, 751, 131, -629, 497, 409, 390, 663, 409, 200, 34, 
-502, 244, 746, 129, -624, 495, 409, 400, 668, 419, 209, 39, 
-502, 244, 746, 129, -624, 495, 400, 409, 668, 419, 214, 43, 
-492, 234, 727, 129, -610, 480, 405, 419, 663, 419, 214, 39, 
-483, 263, 746, 109, -614, 505, 385, 419, 673, 429, 219, 48, 
-458, 278, 736, 90, -597, 507, 370, 414, 678, 439, 219, 53, 
-414, 278, 692, 68, -553, 485, 351, 419, 673, 448, 224, 58, 
-405, 292, 697, 56, -551, 495, 322, 414, 668, 453, 224, 63, 
-395, 312, 707, 41, -551, 509, 312, 424, 663, 458, 234, 82, 
-361, 317, 678, 21, -519, 497, 287, 424, 653, 448, 234, 92, 
-351, 312, 663, 19, -507, 488, 273, 409, 634, 439, 234, 97, 
-331, 297, 629, 17, -480, 463, 258, 400, 614, 434, 239, 102, 
-322, 297, 619, 12, -470, 458, 248, 400, 610, 434, 244, 112, 
-297, 292, 590, 2, -444, 441, 229, 390, 590, 424, 253, 122, 
-273, 283, 556, -4, -414, 419, 234, 375, 561, 400, 253, 122, 
-263, 273, 536, -4, -400, 405, 229, 366, 546, 380, 244, 126, 
-244, 268, 512, -12, -378, 390, 209, 361, 522, 375, 244, 136, 
-224, 253, 478, -14, -351, 366, 190, 341, 512, 380, 239, 146, 
-200, 239, 439, -19, -319, 339, 170, 326, 502, 375, 229, 136, 
-185, 244, 429, -29, -307, 336, 161, 312, 488, 370, 219, 141, 
-151, 244, 395, -46, -273, 319, 141, 287, 458, 356, 219, 151, 
-136, 214, 351, -39, -244, 283, 126, 268, 424, 336, 209, 151, 
-122, 214, 336, -46, -229, 275, 107, 244, 395, 307, 200, 146, 
-97, 209, 307, -56, -202, 258, 97, 229, 366, 287, 190, 131, 
-97, 190, 287, -46, -192, 239, 92, 209, 326, 268, 190, 126, 
-92, 156, 248, -31, -170, 202, 82, 190, 302, 234, 175, 126, 
-92, 151, 244, -29, -168, 197, 73, 170, 292, 224, 161, 131, 
-97, 136, 234, -19, -165, 185, 68, 151, 287, 224, 151, 136, 
-82, 131, 214, -24, -148, 173, 58, 136, 258, 200, 131, 122, 
-53, 126, 180, -36, -117, 153, 48, 117, 239, 185, 122, 107, 
-39, 126, 165, -43, -102, 146, 34, 97, 219, 175, 102, 107, 
-24, 131, 156, -53, -90, 143, 24, 78, 195, 161, 92, 97, 
-34, 122, 156, -43, -95, 139, 14, 68, 175, 146, 97, 102, 
-39, 107, 146, -34, -92, 126, 9, 43, 161, 136, 87, 97, 
-39, 97, 136, -29, -87, 117, 9, 29, 151, 131, 87, 97, 
-34, 87, 122, -26, -78, 104, 9, 14, 141, 122, 87, 97, 
-24, 68, 92, -21, -58, 80, 19, 0, 117, 97, 73, 87, 
-24, 48, 73, -12, -48, 61, 19, -4, 107, 82, 68, 78, 
-29, 39, 68, -4, -48, 53, 19, -9, 102, 73, 58, 73, 
-29, 29, 58, 0, -43, 43, 9, -9, 92, 73, 53, 68, 
-39, 39, 78, 0, -58, 58, 9, -14, 82, 63, 39, 68, 
-29, 39, 68, -4, -48, 53, 14, -14, 78, 58, 34, 68, 
-29, 39, 68, -4, -48, 53, 19, -14, 68, 53, 34, 68, 
-34, 39, 73, -2, -53, 56, 19, -14, 63, 48, 34, 63, 
-39, 24, 63, 7, -51, 43, 14, -19, 58, 34, 24, 48, 
-39, 24, 63, 7, -51, 43, 14, -24, 53, 34, 29, 48, 
-39, 19, 58, 9, -48, 39, 19, -29, 48, 34, 29, 48, 
-29, 24, 53, 2, -41, 39, 24, -34, 48, 29, 29, 48, 
-39, 9, 48, 14, -43, 29, 24, -34, 48, 19, 19, 48, 
-48, 9, 58, 19, -53, 34, 24, -29, 53, 34, 19, 48, 
-58, 14, 73, 21, -65, 43, 24, -29, 53, 34, 24, 48, 
-48, 14, 63, 17, -56, 39, 24, -29, 53, 29, 24, 48, 
-39, 14, 53, 12, -46, 34, 29, -29, 53, 29, 19, 39, 
-39, 14, 53, 12, -46, 34, 29, -29, 53, 29, 14, 39, 
-39, 14, 53, 12, -46, 34, 29, -29, 53, 24, 4, 48, 
-34, 14, 48, 9, -41, 31, 29, -29, 53, 24, 0, 48, 
-43, 19, 63, 12, -53, 41, 39, -34, 58, 24, 14, 43, 
-43, 19, 63, 12, -53, 41, 34, -34, 58, 29, 14, 43, 
-48, 24, 73, 12, -61, 48, 34, -34, 58, 29, 14, 43, 
-48, 24, 73, 12, -61, 48, 34, -34, 58, 29, 4, 39, 
-43, 19, 63, 12, -53, 41, 34, -29, 53, 29, 4, 43, 
-48, 19, 68, 14, -58, 43, 34, -34, 53, 34, 19, 48, 
-48, 19, 68, 14, -58, 43, 39, -34, 63, 43, 24, 53, 
-48, 19, 68, 14, -58, 43, 43, -39, 68, 53, 29, 58, 
-48, 9, 58, 19, -53, 34, 43, -39, 58, 43, 19, 53, 
-53, 29, 82, 12, -68, 56, 43, -39, 58, 43, 19, 58, 
-58, 29, 87, 14, -73, 58, 43, -39, 68, 48, 19, 63, 
-58, 19, 78, 19, -68, 48, 39, -39, 73, 58, 24, 63, 
-48, 29, 78, 9, -63, 53, 34, -39, 63, 48, 14, 58, 
-53, 48, 102, 2, -78, 75, 34, -39, 53, 39, 14, 53, 
-58, 48, 107, 4, -82, 78, 39, -34, 68, 48, 19, 58, 
-58, 48, 107, 4, -82, 78, 48, -29, 82, 63, 29, 58, 
